DatabaseFingerprint,UnitId,ID_figurine,Type,Nom_datasheet
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:70,15,proxy,RAZORBACK
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:75,15,real,WHIRLWIND
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:76,15,proxy,PREDATOR DESTRUCTOR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:77,15,proxy,PREDATOR ANNIHILATOR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:81,15,proxy,VINDICATOR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:87,15,proxy,RHINO
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:88,15,proxy,RAZORBACK
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:18,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:15,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:45,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:10,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:0,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:21,16,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-59-ultramarines:unit:6,16,real,MARNEUS CALGAR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:18,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:15,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:45,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:10,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:0,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:21,17,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-59-ultramarines:unit:6,17,real,MARNEUS CALGAR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:43,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:88,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:43,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:97,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:32,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:98,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:36,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:88,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:28,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:82,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:47,18,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:99,18,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:5,18,real,VICTRIX HONOUR GUARD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:43,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:88,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:43,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:97,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:32,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:98,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:36,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:88,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:28,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:82,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:47,19,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:99,19,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:5,19,real,VICTRIX HONOUR GUARD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:43,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:88,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:43,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:97,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:32,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:98,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:36,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:88,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:28,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:82,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:47,20,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:99,20,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:5,20,real,VICTRIX HONOUR GUARD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:43,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:88,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:43,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:97,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:32,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:98,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:36,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:88,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:28,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:82,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:47,21,proxy,BLADEGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:99,21,proxy,COMPANY HEROES
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:5,21,real,VICTRIX HONOUR GUARD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:14,22,real,LION ELâ€™JONSON
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:2,22,proxy,ROBOUTE GUILLIMAN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:21,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:18,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:0,23,real,AZRAEL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:47,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:13,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:3,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:24,23,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:21,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:18,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:47,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:13,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-48-salamanders:unit:0,24,real,ADRAX AGATONE
fnv1a-c57e67f4-35597364,book-48-salamanders:unit:1,24,proxy,VULKAN HEâ€™STAN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:3,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:24,24,proxy,CAPTAIN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:22,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:11,25,real,THE SANGUINOR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:19,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:3,25,proxy,COMMANDER DANTE
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:48,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:14,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:4,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:25,25,proxy,CAPTAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:21,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:25,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:18,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:22,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:47,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:51,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:13,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:17,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:28,26,proxy,PRIMARIS COMPANY CHAMPION
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:3,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:7,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:24,26,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:28,26,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:21,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:25,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:18,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:22,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:47,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:51,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:13,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:17,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:28,27,proxy,PRIMARIS COMPANY CHAMPION
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:3,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:7,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:24,27,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:28,27,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:21,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:25,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:18,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:22,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:47,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:51,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:13,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:17,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:28,28,proxy,PRIMARIS COMPANY CHAMPION
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:3,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:7,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:24,28,real,CAPTAIN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:28,28,proxy,LIEUTENANT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:25,29,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:3,29,proxy,EZEKIEL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:53,29,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:20,29,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:10,29,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:31,29,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:0,29,proxy,CHIEF LIBRARIAN TIGURIUS
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:25,30,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:3,30,proxy,EZEKIEL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:53,30,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:20,30,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:10,30,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:31,30,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:0,30,proxy,CHIEF LIBRARIAN TIGURIUS
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:25,31,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:3,31,proxy,EZEKIEL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:53,31,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:20,31,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:10,31,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:31,31,real,LIBRARIAN
fnv1a-c57e67f4-35597364,book-60-ultramarines:unit:0,31,proxy,CHIEF LIBRARIAN TIGURIUS
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:30,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:30,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:56,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:25,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-40-iron-hands:unit:0,32,proxy,IRON FATHER FEIRROS
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:15,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:36,32,real,TECHMARINE
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:29,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:0,33,proxy,ASTORATH
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:29,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:8,33,proxy,LEMARTES
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:55,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:24,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:14,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:35,33,real,CHAPLAIN WITH JUMP PACK
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:85,34,real,APOTHECARY
fnv1a-c57e67f4-35597364,book-13-blood-angels:unit:0,34,proxy,BROTHER CORBULO
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:94,34,real,APOTHECARY
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:95,34,real,APOTHECARY
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:85,34,real,APOTHECARY
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:79,34,real,APOTHECARY
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:18,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:40,35,real,APOTHECARY BIOLOGIS
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:15,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:40,35,real,APOTHECARY BIOLOGIS
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:45,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:66,35,real,APOTHECARY BIOLOGIS
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:10,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:33,35,real,APOTHECARY BIOLOGIS
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:0,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:25,35,real,APOTHECARY BIOLOGIS
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:21,35,proxy,CAPTAIN IN GRAVIS ARMOUR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:45,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:46,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-19-chaos-space-marines:unit:23,36,proxy,MASTER OF EXECUTIONS
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:67,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:39,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-49-space-marines:unit:28,36,proxy,PRIMARIS COMPANY CHAMPION
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:31,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:50,36,real,JUDICIAR
fnv1a-c57e67f4-35597364,book-63-world-eaters:unit:6,36,proxy,MASTER OF EXECUTIONS
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:41,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:86,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:41,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:95,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:30,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:96,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:34,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:86,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:26,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:80,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:45,37,proxy,BLADEGUARD ANCIENT
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:97,37,real,ANCIENT
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:20,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:17,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:1,38,proxy,BELIAL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:27,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:12,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-38-imperial-fists:unit:2,38,proxy,DARNATH LYSANDER
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:2,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:23,38,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:20,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:17,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:1,39,proxy,BELIAL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:27,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:12,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-38-imperial-fists:unit:2,39,proxy,DARNATH LYSANDER
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:2,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:23,39,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:20,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:17,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:1,40,proxy,BELIAL
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:27,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:12,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-38-imperial-fists:unit:2,40,proxy,DARNATH LYSANDER
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:2,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:23,40,real,CAPTAIN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:24,41,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:28,41,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:19,41,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:9,41,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:30,41,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:24,42,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:28,42,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:19,42,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:9,42,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:30,42,real,LIBRARIAN IN TERMINATOR ARMOUR
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:15,43,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:31,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:32,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:33,43,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-12-black-templars:unit:63,43,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:31,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:32,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:33,43,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:45,43,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:6,43,proxy,DEATH COMPANY MARINES
fnv1a-c57e67f4-35597364,book-14-blood-angels:unit:65,43,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:34,43,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:57,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:58,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:59,43,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-21-dark-angels:unit:75,43,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:26,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:27,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:28,43,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:38,43,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-25-deathwatch:unit:57,43,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:16,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:17,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:18,43,proxy,ASSAULT INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:30,43,proxy,STERNGUARD VETERAN SQUAD
fnv1a-c57e67f4-35597364,book-50-space-marines:unit:50,43,proxy,HELLBLASTER SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:37,43,real,INTERCESSOR SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:38,43,proxy,INFERNUS SQUAD
fnv1a-c57e67f4-35597364,book-52-space-wolves:unit:39,43,proxy,ASSAULT INTERCESSOR SQUAD
